coin_marketcap,coin_name,coin_position,coin_price,coin_supply,coin_volume,year
"$55,322,252","ROUND
Round",24,$0.065085,"850,000,000
*","$160,094",2017
"$54,661,357","BCC
BitConnect",25,$8.88,"6,152,954","$496,744",2017
"$53,791,895","SNGLS
SingularDTV",26,$0.089653,"600,000,000
*","$424,059",2017
"$50,983,813","ARDR
Ardor",27,$0.051035,"998,999,495
*","$661,804",2017
"$47,873,436","XLM
Stellar",28,$0.005138,"9,317,265,511
*","$3,969,364",2017
"$46,525,654","ICN
Iconomi",29,$0.534778,"87,000,000
*","$449,204",2017
"$42,703,033","BTS
BitShares",30,$0.016436,"2,598,162,083
 *","$2,338,491",2017
"$41,762,058","RLC
iExec RLC",31,$0.534925,"78,070,793
*","$286,725",2017
"$35,239,145","GBYTE
Byteball Bytes",32,$219.87,"160,276
*","$115,783",2017
"$34,674,231","BCN
Bytecoin",33,$0.000190,"182,822,081,378","$54,145",2017
"$32,064,509","1ST
FirstBlood",34,$0.374768,"85,558,371
*","$896,102",2017
"$30,204,402","NXT
Nxt",35,$0.030235,"998,999,983
*","$1,383,692",2017
"$29,896,714","SC
Siacoin",36,$0.001172,"25,499,021,537","$2,217,328",2017
"$29,678,069","PPC
Peercoin",37,$1.23,"24,059,180","$691,499",2017
"$27,803,351","SYS
Syscoin",38,$0.053017,"524,421,908","$683,166",2017
"$26,030,707","EMC
Emercoin",39,$0.651374,"39,962,746","$470,695",2017
"$21,820,183","MLN
Melon",40,$36.40,"599,400
*","$168,379",2017
"$21,223,476","SJCX
Storjcoin X",41,$0.414739,"51,173,144

*","$227,027",2017
"$19,157,147","KMD
Komodo",42,$0.189869,"100,896,529","$169,942",2017
"$18,828,204","ARK
Ark",43,$0.199039,"94,595,708
*","$317,711",2017
"$18,215,205","LKK
Lykke",44,$0.135838,"134,094,932
*","$48,024",2017
"$17,555,748","NMC
Namecoin",45,$1.19,"14,736,400","$1,069,084",2017
"$17,033,245","TRST
WeTrust",46,$0.184848,"92,147,500
*","$372,107",2017
"$16,407,930","NEO
NEO",47,$0.328159,"50,000,000
*","$1,710,365",2017
"$16,054,917","NXS
Nexus",48,$0.327835,"48,972,623","$34,449",2017
"$15,744,245","XZC
ZCoin",49,$7.89,"1,996,510","$1,162,129",2017
"$15,384,120","XAUR
Xaurum",50,$0.147925,"103,999,635
*","$58,500",2017
"$13,402,735","NLG
Gulden",51,$0.038890,"344,631,219","$52,352",2017
"$13,010,781","NAV
NavCoin",52,$0.213443,"60,956,596
*","$527,131",2017
"$12,954,855","CRB
Creditbit",53,$1.03,"12,610,026
*","$286,205",2017
"$12,572,828","BCY
Bitcrystals",54,$0.304282,"41,319,672
*","$74,930",2017
"$12,134,194","YBC
YbCoin",55,$4.02,"3,018,660
*","$1,670,178",2017
"$11,822,109","XCP
Counterparty",56,$4.51,"2,619,457
*","$180,940",2017
"$11,682,830","CRW
Crown",57,$0.868694,"13,448,731","$36,383",2017
"$11,178,970","BTCD
BitcoinDark",58,$8.67,"1,288,862","$60,115",2017
"$11,042,807","AGRS
Agoras Tokens",59,$0.262924,"42,000,000
*","$10,609",2017
"$10,419,181","BLK
BlackCoin",60,$0.136906,"76,104,439

*","$312,058",2017
"$9,905,515","AMP
Synereo",61,$0.120423,"82,256,324
*","$233,410",2017
"$9,274,635","POT
PotCoin",62,$0.042814,"216,627,155","$213,199",2017
"$9,254,052","BAY
BitBay",63,$0.009186,"1,007,459,063
*","$93,687",2017
"$9,192,088","UBQ
Ubiq",64,$0.249548,"36,834,936","$36,326",2017
"$9,146,937","RBY
Rubycoin",65,$0.376801,"24,275,239
*","$42,270",2017
"$8,966,334","SWT
Swarm City",66,$1.49,"6,034,980
*","$51,317",2017
"$8,905,895","DGB
DigiByte",67,$0.001099,"8,107,031,908","$592,335",2017
"$8,507,451","WINGS
Wings",68,$0.107746,"78,958,333
*","$268,194",2017
"$8,482,367","EDG
Edgeless",69,$0.113285,"74,876,225
*","$128,575",2017
"$7,903,211","BLOCK
Blocknet",70,$2.02,"3,910,516
*","$61,622",2017
"$7,855,556","NXC
Nexium",71,$0.118090,"66,521,586
*","$93,161",2017
"$7,638,854","EXP
Expanse",72,$1.09,"6,980,533","$256,666",2017
"$7,535,472","TIME
Chronobank",73,$10.61,"710,113
*","$372,274",2017
"$6,797,421","NVC
Novacoin",74,$3.98,"1,707,384","$397,986",2017
"$6,787,981","VSL
vSlice",75,$0.203291,"33,390,496
*","$50,902",2017
"$6,762,755","IOC
I/O Coin",76,$0.414163,"16,328,747
*","$15,941",2017
"$6,218,227","ZCL
ZClassic",77,$5.00,"1,243,412","$200,337",2017
"$6,036,639","MONA
MonaCoin",78,$0.123146,"49,020,051","$35,894",2017
"$5,838,157","ION
ION",79,$0.451098,"12,942,117
 *","$3,246",2017
"$5,818,759","SKY
Skycoin",80,$1.08,"5,411,299
*","$7,846",2017
"$5,623,229","MUE
MonetaryUnit",81,$0.047336,"118,792,827","$42,683",2017
"$5,575,253","GRC
GridCoin",82,$0.014308,"389,649,794","$40,118",2017
"$5,403,535","LBC
LBRY Credits",83,$0.083925,"64,385,542","$158,603",2017
"$5,302,274","B@
Bankcoin",84,$1.24,"4,265,080
*","$20,183",2017
"$5,128,436","XPM
Primecoin",85,$0.271020,"18,922,736","$387,337",2017
"$5,053,719","POSW
PoSW Coin",86,$0.123261,"41,000,000
*","$112,131",2017
"$5,013,509","RADS
Radium",87,$1.56,"3,212,069
*","$80,751",2017
"$4,828,174","BURST
Burst",88,$0.002745,"1,758,731,218","$218,393",2017
"$4,751,204","EDR
E-Dinar Coin",89,$0.057389,"82,790,164","$218,211",2017
"$4,572,266","BELA
Bela",90,$0.134881,"33,898,511","$209,093",2017
"$4,570,727","XBC
Bitcoin Plus",91,$47.74,"95,741
*","$235,606",2017
"$4,516,818","VASH
VPNCoin",92,$0.011282,"400,339,746
*","$782,238",2017
"$4,443,412","WCT
Waves Communi...",93,$1.11,"4,000,000
*","$3,504",2017
"$4,441,086","CLAM
Clams",94,$1.98,"2,237,883
*","$266,220",2017
"$4,258,010","VIA
Viacoin",95,$0.188644,"22,571,650","$278,036",2017
"$4,011,558","VTC
Vertcoin",96,$0.120085,"33,405,894","$262,531",2017
"$3,974,598","SLR
SolarCoin",97,$0.113580,"34,993,897
*","$9,545",2017
"$3,938,122","UNITY
SuperNET",98,$4.83,"816,061
*","$5,236",2017
"$3,758,169","GCR
Global Curren...",99,$0.036668,"102,492,638
*","$16,121",2017
"$3,743,591","SIB
SIBCoin",100,$0.261822,"14,298,217","$20,291",2017
"$3,672,071","OMNI
Omni",101,$6.57,"558,711
*","$16,602",2017
"$3,670,898","ARC
Arcade Token",102,$1.05,"3,487,296
*",$639,2017
"$3,651,207","INCNT
Incent",103,$0.158691,"23,008,312
*","$37,005",2017
"$3,640,509","MGC
MergeCoin",104,$0.108186,"33,650,391
*","$1,733,251",2017
"$3,572,802","LMC
LoMoCoin",105,$0.017310,"206,406,733
*","$4,559",2017
"$3,513,726","PEPECASH
Pepe Cash",106,$0.005006,"701,884,009
*","$22,446",2017
"$3,409,695","SDC
ShadowCash",107,$0.512312,"6,655,508
*","$35,387",2017
"$3,402,884","NAUT
NautilusCoin",108,$0.210314,"16,180,000
*","$107,350",2017
"$3,274,662","DAR
Darcrus",109,$0.240278,"13,628,655
*","$15,045",2017
"$3,231,362","AEON
Aeon",110,$0.230313,"14,030,286","$12,542",2017
"$3,160,342","PASC
Pascal Coin",111,$0.356431,"8,866,625","$134,538",2017
"$3,065,831","GOLOS
Golos",112,$0.025165,"121,827,449","$3,310",2017
"$3,036,969","VRS
Veros",113,$0.039749,"76,403,854
*","$37,940",2017
"$3,026,978","MEC
Megacoin",114,$0.092043,"32,886,450","$584,515",2017
"$2,983,200","NEOS
NeosCoin",115,$0.903633,"3,301,339","$47,867",2017
"$2,912,682","FTC
Feathercoin",116,$0.018187,"160,154,374","$65,298",2017
"$2,741,064","FAIR
FairCoin",117,$0.051661,"53,058,959
*",Low Vol,2017
"$2,703,042","HEAT
HEAT",118,$0.105581,"25,601,703
*","$5,500",2017
"$2,678,795","DBIX
DubaiCoin",119,$3.17,"846,092","$30,210",2017
"$2,605,520","VRC
VeriCoin",120,$0.086409,"30,153,359","$22,076",2017
"$2,601,001","BSD
BitSend",121,$0.174881,"14,872,996","$31,225",2017
"$2,543,288","ARC
ArcticCoin",122,$0.110197,"23,079,443","$20,011",2017
"$2,513,836","CLOAK
CloakCoin",123,$0.504085,"4,986,928
*","$4,512",2017
"$2,510,527","RDD
ReddCoin",124,$0.000089,"28,279,196,459
*","$6,974",2017
"$2,484,363","JINN
Jinn",125,$42.32,"58,703
*",Low Vol,2017
"$2,459,211","SHIFT
Shift",126,$0.229296,"10,725,037
*","$26,338",2017
"$2,436,392","ENRG
Energycoin",127,$0.020160,"120,852,238","$1,126",2017
"$2,398,711","GLD
GoldCoin",128,$0.059707,"40,174,720","$6,106",2017
"$2,390,157","EAC
EarthCoin",129,$0.000256,"9,346,468,332","$552,963",2017
"$2,388,198","FLO
FlorinCoin",130,$0.019229,"124,197,561","$47,284",2017
"$2,311,171","XAS
Asch",131,$0.030816,"75,000,000","$17,844",2017
"$2,213,289","SLS
SaluS",132,$2.21,"1,003,301
*","$4,215",2017
"$2,173,582","GAM
Gambit",133,$1.69,"1,284,436
*","$8,208",2017
"$2,104,422","UNO
Unobtanium",134,$10.64,"197,694","$48,623",2017
"$2,103,410","PINK
PinkCoin",135,$0.006831,"307,936,973","$199,864",2017
"$2,093,142","EMC2
Einsteinium",136,$0.009972,"209,908,543","$50,967",2017
"$2,085,779","SPR
SpreadCoin",137,$0.262988,"7,931,069","$6,679",2017
"$2,001,058","ZENI
Zennies",138,$0.002000,"1,000,654,646
*","$5,150",2017
"$1,877,662","CCRB
CryptoCarbon",139,$0.527121,"3,562,111
*","$2,259",2017
"$1,853,331","WBB
Wild Beast Block",140,$0.807784,"2,294,339","$20,064",2017
"$1,851,100","TIPS
FedoraCoin",141,$0.000004,"443,168,182,458","$7,785",2017
"$1,822,927","AUR
Auroracoin",142,$0.210545,"8,658,139","$7,565",2017
"$1,799,812","GRS
Groestlcoin",143,$0.026724,"67,347,436","$9,860",2017
"$1,704,551","DGC
Digitalcoin",144,$0.049566,"34,389,793","$194,316",2017
"$1,687,674","NOTE
DNotes",145,$0.015219,"110,895,736","$43,495",2017
"$1,625,750","WDC
WorldCoin",146,$0.014247,"114,115,430","$12,281",2017
"$1,617,840","SAFEX
Safe Exchange...",147,$0.000753,"2,147,483,647
*","$8,441",2017
"$1,610,773","XVC
Vcash",148,$0.105824,"15,221,219","$34,748",2017
"$1,597,450","RIC
Riecoin",149,$0.048049,"33,246,088","$145,894",2017
"$1,568,311","BTM
Bitmark",150,$0.402009,"3,901,180","$45,349",2017
"$1,557,604","BLOCKPAY
BlockPay",151,$0.286941,"5,428,300
*","$5,271",2017
"$1,511,730","DEX
InstantDEX",152,$1.51,"1,000,000
*",Low Vol,2017
"$1,502,671","ZCC
ZcCoin",153,$0.024371,"61,657,044","$306,794",2017
"$1,480,186","JNS
Janus",154,$0.080150,"18,467,709
*","$3,020",2017
"$1,463,581","CURE
Curecoin",155,$0.055373,"26,431,310","$5,252",2017
"$1,462,414","YOC
Yocoin",156,$0.014680,"99,618,830","$74,599",2017
"$1,445,304","FLDC
FoldingCoin",157,$0.003103,"465,833,654
*","$39,829",2017
"$1,441,512","BBR
Boolberry",158,$0.151698,"9,502,486","$57,702",2017
"$1,435,583","OK
OKCash",159,$0.020203,"71,056,153
*","$1,943",2017
"$1,427,262","DMD
Diamond",160,$0.689108,"2,071,174","$7,303",2017
"$1,406,971","BOST
BoostCoin",161,$0.118677,"11,855,487","$167,005",2017
"$1,402,401","QRK
Quark",162,$0.005607,"250,101,047","$20,220",2017
"$1,384,612","EMV
Ethereum Movi...",163,$0.210855,"6,566,666
*",$872,2017
"$1,376,485","BTA
Bata",164,$0.278652,"4,939,809","$18,315",2017
"$1,364,622","SBD
Steem Dollars",165,$1.29,"1,058,994
*","$1,279,404",2017
"$1,350,089","CNT
Centurion",166,$0.029587,"45,631,778","$182,896",2017
"$1,284,630","ATMOS
Atmos",167,$0.012842,"100,030,454
*","$11,067",2017
"$1,284,267","TX
TransferCoin",168,$0.216641,"5,928,084
*","$16,021",2017
"$1,252,977","INSANE
InsaneCoin",169,$0.068326,"18,338,176","$10,955",2017
"$1,193,507","XDN
DigitalNote",170,$0.000173,"6,879,481,281","$38,745",2017
"$1,159,845","IFC
Infinitecoin",171,$0.000013,"90,596,274,910","$101,887",2017
"$1,115,508","OBITS
OBITS",172,$0.112555,"9,910,800
*","$22,551",2017
"$1,105,413","CHC
ChainCoin",173,$0.076680,"14,415,886","$17,706",2017
"$1,094,932","XVG
Verge",174,$0.000082,"13,409,472,280","$10,259",2017
"$1,058,165","VTR
vTorrent",175,$0.097834,"10,815,966","$1,425",2017
"$1,041,976","VISIO
Visio",176,$0.020676,"50,395,204
*","$2,964",2017
"$990,564","PDC
Project Decorum",177,$0.019811,"50,000,000
*","$1,034",2017
"$959,812","XBY
XTRABYTES",178,$0.001477,"650,000,000
*","$53,346",2017
"$933,214","RISE
Rise",179,$0.008690,"107,387,215
*","$5,777",2017
"$921,141","SPHR
Sphere",180,$0.298787,"3,082,940
*",Low Vol,2017
"$910,426","BPC
Bitpark Coin",181,$0.012139,"75,000,000
*",Low Vol,2017
"$903,051","TAG
TagCoin",182,$0.165768,"5,447,685","$307,977",2017
"$879,640","TRIG
Triggers",183,$0.027398,"32,105,593
*","$12,370",2017
"$860,265","MER
Mercury",184,$0.008603,"100,000,000
*","$7,459",2017
"$825,914","SEQ
Sequence",185,$0.018514,"44,609,738",$616,2017
"$823,828","SRC
SecureCoin",186,$0.107002,"7,699,179","$136,763",2017
"$821,084","HKG
Hacker Gold",187,$0.050965,"16,110,893
*","$2,764",2017
"$819,960","ADC
AudioCoin",188,$0.001034,"793,198,644","$7,405",2017
"$803,275","DYN
Dynamic",189,$0.507257,"1,583,565
*","$5,555",2017
"$794,225","HUC
HunterCoin",190,$0.046296,"17,155,243","$41,242",2017
"$779,268","ADCN
Asiadigicoin",191,$0.031257,"24,931,054","$5,229",2017
"$767,147","NANO
Nano",192,$0.012401,"61,861,302
*","$10,830",2017
"$763,429","XSPEC
Spectrecoin",193,$0.037602,"20,302,997
*","$6,508",2017
"$753,774","BRX
Breakout Stake",194,$0.120256,"6,268,082
*",$926,2017
"$749,152","BITCNY
bitCNY",195,$0.143781,"5,210,379
*","$138,050",2017
"$746,120","DBIC
DubaiCoin",196,$0.125663,"5,937,465",Low Vol,2017
"$706,611","ZEIT
Zeitcoin",197,$0.000020,"36,149,296,719",Low Vol,2017
"$706,410","NYC
NewYorkCoin",198,$0.000012,"59,719,935,819",Low Vol,2017
"$690,375","XCN
Cryptonite",199,$0.002166,"318,745,662","$48,913",2017
"$686,424","AC
AsiaCoin",200,$0.000866,"792,749,408",Low Vol,2017
"$679,874","MOON
Mooncoin",201,$0.000003,"221,850,828,872",Low Vol,2017
"$667,909","EXCL
ExclusiveCoin",202,$0.165094,"4,045,638","$15,538",2017
"$661,393","RNS
Renos",203,$0.019834,"33,346,101
*","$23,097",2017
"$654,273","VLT
Veltor",204,$1.18,"554,355","$1,954",2017
"$652,053","LOG
Woodcoin",205,$0.081150,"8,035,193","$1,549",2017
"$647,052","BITUSD
bitUSD",206,$1.00,"646,987
*","$132,693",2017
"$646,708","MUSIC
Musicoin",207,$0.005228,"123,698,647","$18,203",2017
"$637,098","BITB
Bean Cash",208,$0.000334,"1,907,048,944
*","$13,793",2017
"$632,230","XMG
Magi",209,$0.091910,"6,878,815","$282,548",2017
"$631,287","QWARK
Qwark",210,$0.040227,"15,693,192
*","$6,492",2017
"$623,917","ICOO
ICO OpenLedger",211,$1.31,"475,703
*","$3,226",2017
"$621,103","MUSE
MUSE",212,$0.000452,"1,374,840,478
*",Low Vol,2017
"$592,460","ZET
Zetacoin",213,$0.003569,"165,981,163","$5,645",2017
"$570,600","XHI
HiCoin",214,$0.003007,"189,729,990","$74,462",2017
"$546,700","PURA
Pura",215,$0.002503,"218,394,216","$18,362",2017
"$546,290","CASINO
Casino",216,$0.546290,"1,000,000
*",Low Vol,2017
"$544,858","ADZ
Adzcoin",217,$0.009967,"54,664,687","$2,487",2017
"$540,945","BLITZ
Blitzcash",218,$0.133294,"4,058,294
*","$10,098",2017
"$516,574","ERC
EuropeCoin",219,$0.052890,"9,766,965",Low Vol,2017
"$502,611","BRK
Breakout",220,$0.028199,"17,823,620",$666,2017
"$498,068","HPC
Happycoin",221,$0.044942,"11,082,449","$1,536",2017
"$492,035","FCN
Fantomcoin",222,$0.086074,"5,716,425","$2,770",2017
"$490,254","USC
Ultimate Secu...",223,$0.047399,"10,343,113",Low Vol,2017
"$489,912","BASH
LuckChain",224,$0.000672,"728,581,371",Low Vol,2017
"$485,971","COVAL
Circuits of V...",225,$0.001215,"400,000,000
*","$10,570",2017
"$481,110","IXC
Ixcoin",226,$0.022911,"20,999,088
*","$1,439",2017
"$475,044","UNIBURST
UniBURST",227,$0.475044,"1,000,000
*","$2,715",2017
"$472,777","TRUMP
TrumpCoin",228,$0.072342,"6,535,273","$3,551",2017
"$470,021","XMY
Myriad",229,$0.000318,"1,478,185,164","$14,486",2017
"$439,833","EFL
e-Gulden",230,$0.028732,"15,308,010","$1,499",2017
"$438,901","CADASTRAL
Bitland",231,$0.014630,"30,000,000
*","$2,495",2017
"$425,163","RC
RussiaCoin",232,$0.051745,"8,216,446",Low Vol,2017
"$412,935","INPAY
InPay",233,$0.041293,"10,000,000
*","$12,398",2017
"$409,684","XTO
Tao",234,$0.013531,"30,276,310",$860,2017
"$405,734","CARBON
Carboncoin",235,$0.000026,"15,391,911,078",Low Vol,2017
"$405,430","SYNX
Syndicate",236,$0.035978,"11,268,860
*","$26,532",2017
"$395,018","MED
Mediterranean...",237,$0.008012,"49,302,486","$13,940",2017
"$394,027","YASH
YashCoin",238,$0.039402,"10,000,089
*",Low Vol,2017
"$389,670","J
Joincoin",239,$0.159153,"2,448,402","$4,336",2017
"$389,131","EGC
EverGreenCoin",240,$0.029258,"13,300,062","$19,104",2017
"$386,062","RVR
RevolutionVR",241,$0.012256,"31,500,000
*","$37,585",2017
"$379,764","EL
Elcoin",242,$0.033880,"11,208,967
*","$2,522",2017
"$379,157","PND
Pandacoin",243,$0.000012,"32,514,916,898",Low Vol,2017
"$371,970","TKS
Tokes",244,$0.574361,"647,624
*","$4,120",2017
"$370,503","QORA
Qora",245,$0.000037,"10,000,000,000
*","$43,309",2017
"$365,551","ABY
ArtByte",246,$0.000479,"763,407,914","$9,296",2017
"$362,804","CSC
CasinoCoin",247,$0.009399,"38,601,187
*","$1,557",2017
"$362,793","BITZ
Bitz",248,$0.182227,"1,990,891","$20,029",2017
"$362,579","PANGEA
Pangea Poker",249,$0.362814,"999,352
*",Low Vol,2017
"$358,521","ESP
Espers",250,$0.000018,"20,013,917,046",$663,2017
"$356,947","SNRG
Synergy",251,$0.132646,"2,690,982
*",Low Vol,2017
"$356,938","TRUST
TrustPlus",252,$0.011124,"32,086,595
*","$1,746",2017
"$356,119","GEO
GeoCoin",253,$0.145054,"2,455,079",$529,2017
"$353,631","CANN
CannabisCoin",254,$0.004579,"77,231,176","$3,943",2017
"$351,098","SWIFT
Bitswift",255,$0.086485,"4,059,634
*",$601,2017
"$346,845","VRM
VeriumReserve",256,$0.329278,"1,053,348","$1,281",2017
"$341,922","PUT
PutinCoin",257,$0.002842,"120,299,415","$1,014",2017
"$337,821","MSCN
Master Swiscoin",258,$0.035544,"9,504,401
*","$22,614",2017
"$332,505","TRC
Terracoin",259,$0.016928,"19,642,063","$4,061",2017
"$326,211","TIX
Tickets",260,$0.000005,"66,876,281,414","$4,929",2017
"$320,410","MINT
Mintcoin",261,$0.000013,"24,323,821,587
*","$4,625",2017
"$314,547","MILO
MiloCoin",262,$0.032486,"9,682,469","$13,715",2017
"$312,083","START
Startcoin",263,$0.006923,"45,079,785","$5,973",2017
"$303,251","MAX
MaxCoin",264,$0.005570,"54,442,678","$2,681",2017
"$302,528","ATOM
Atomic Coin",265,$0.031153,"9,710,958","$3,532",2017
"$295,590","2GIVE
2GIVE",266,$0.000577,"512,157,355","$2,000",2017
"$295,238","PTC
Pesetacoin",267,$0.002271,"129,999,093","$1,744",2017
"$287,369","DSH
Dashcoin",268,$0.016619,"17,291,579",Low Vol,2017
"$286,891","PSB
Pesobit",269,$0.008829,"32,492,935
*",Low Vol,2017
"$281,819","XST
Stealthcoin",270,$0.010857,"25,957,935","$1,317",2017
"$280,448","UIS
Unitus",271,$0.006191,"45,298,875","$11,189",2017
"$278,197","QTL
Quatloo",272,$0.037844,"7,351,199","$4,758",2017
"$270,956","MOIN
Moin",273,$0.039323,"6,890,551
*","$3,513",2017
"$270,487","XTC
TileCoin",274,$0.002705,"100,000,000
*","$3,161",2017
"$251,291","CDN
Canada eCoin",275,$0.002580,"97,415,544",Low Vol,2017
"$250,579","CPC
Capricoin",276,$0.265278,"944,588
*","$3,519",2017
"$244,618","REE
ReeCoin",277,$0.019779,"12,367,704",Low Vol,2017
"$244,293","JWL
Jewels",278,$0.012121,"20,154,690
*","$3,013",2017
"$243,802","XVP
Virtacoinplus",279,$0.028080,"8,682,301",Low Vol,2017
"$240,929","TSTR
Tristar Coin",280,$0.047919,"5,027,857","$2,460",2017
"$240,170","PROC
ProCurrency",281,$0.085312,"2,815,205
*","$4,473",2017
"$239,279","NSR
NuShares",282,$0.000089,"2,702,268,334
*","$10,695",2017
"$237,767","MEME
Memetic / Pep...",283,$0.019533,"12,172,397","$1,981",2017
"$235,729","KORE
Kore",284,$0.128747,"1,830,949
*","$1,447",2017
"$235,634","DRS
Digital Rupees",285,$0.000461,"510,802,961
*",Low Vol,2017
"$234,715","XWC
WhiteCoin",286,$0.000766,"306,584,146
*","$1,630",2017
"$233,549","ECC
ECC",287,$0.000011,"21,653,800,577
*",Low Vol,2017
"$233,175","BTSR
BTSR",288,$0.070227,"3,320,297
*",Low Vol,2017
"$230,922","VLTC
Vault Coin",289,$0.007805,"29,586,011",Low Vol,2017
"$230,498","ORB
Orbitcoin",290,$0.078637,"2,931,173","$2,943",2017
"$229,677","POST
PostCoin",291,$0.014620,"15,709,375
*","$4,160",2017
"$226,257","FC2
FuelCoin",292,$0.002232,"101,372,790","$22,466",2017
"$225,228","HTML5
HTML5COIN",293,$0.000006,"40,659,020,000",Low Vol,2017
"$220,324","PKB
ParkByte",294,$0.046247,"4,764,026
*","$2,406",2017
"$219,636","I0C
I0Coin",295,$0.010473,"20,971,572","$1,000",2017
"$219,555","DRACO
DT Token",296,$0.002470,"88,888,888
*","$73,719",2017
"$219,413","RBT
Rimbit",297,$0.001900,"115,499,623
*","$1,386",2017
"$218,393","MAC
Machinecoin",298,$0.011323,"19,287,811","$17,233",2017
"$218,275","THC
HempCoin",299,$0.001030,"211,823,061",Low Vol,2017
"$215,586","SMLY
SmileyCoin",300,$0.000008,"25,925,243,309",Low Vol,2017
"$213,422","CBX
Bullion",301,$0.214682,"994,133","$2,555",2017
"$209,662","SMC
SmartCoin",302,$0.009208,"22,769,547","$2,039",2017
"$207,588","NOBL
NobleCoin",303,$0.000091,"2,289,407,286","$5,728",2017
"$206,783","KOBO
Kobocoin",304,$0.008372,"24,700,248
*","$1,004",2017
"$205,590","TOR
Torcoin",305,$1.64,"125,478","$13,882",2017
"$201,551","DOPE
DopeCoin",306,$0.001826,"110,405,840
*","$1,041",2017
"$200,356","TES
TeslaCoin",307,$0.002835,"70,681,747","$5,280",2017
"$188,301","CV2
Colossuscoin V2",308,$0.000009,"22,067,514,058
*",Low Vol,2017
"$186,841","DEM
Deutsche eMark",309,$0.006722,"27,793,416","$6,493",2017
"$182,444","DOT
Dotcoin",310,$0.000841,"216,889,656
*","$6,943",2017
"$182,432","8BIT
8Bit",311,$0.159048,"1,147,023
*","$12,548",2017
"$168,359","GLC
GlobalCoin",312,$0.002583,"65,171,010",Low Vol,2017
"$168,219","SAC
SACoin",313,$0.025592,"6,573,177",Low Vol,2017
"$164,810","GCC
Global Crypto...",314,$0.026356,"6,253,206
*","$3,066",2017
"$163,369","MZC
MAZA",315,$0.000150,"1,092,618,137","$13,693",2017
"$158,990","BLU
BlueCoin",316,$0.000277,"574,683,675","$1,049",2017
"$154,913","BUCKS
SwagBucks",317,$0.805646,"192,284",$828,2017
"$154,752","PRC
PRCoin",318,$0.018396,"8,412,175","$1,456",2017
"$153,390","TSE
Tattoocoin (S...",319,$0.001347,"113,854,604
*",Low Vol,2017
"$152,282","RBIES
Rubies",320,$0.014701,"10,358,527
*",$702,2017
"$152,074","BTB
BitBar",321,$4.78,"31,828",Low Vol,2017
"$146,942","MOJO
MojoCoin",322,$0.012202,"12,041,950
*","$6,746",2017
"$141,809","AMS
AmsterdamCoin",323,$0.014766,"9,603,707",Low Vol,2017
"$137,946","MTM
MTMGaming",324,$0.045982,"3,000,000
*",Low Vol,2017
"$137,242","INFX
Influxcoin",325,$0.082015,"1,673,383",$546,2017
"$135,186","USNBT
NuBits",326,$0.996926,"135,603
*","$16,514",2017
"$134,241","BYC
Bytecent",327,$0.085328,"1,573,225","$2,113",2017
"$129,836","NET
NetCoin",328,$0.000165,"787,126,712",Low Vol,2017
"$129,587","HUSH
Hush",329,$0.117712,"1,100,888","$10,322",2017
"$125,496","LANA
LanaCoin",330,$0.000172,"729,176,734",$784,2017
"$123,284","UNITS
GameUnits",331,$0.035922,"3,431,974
*",Low Vol,2017
"$123,114","ZOI
Zoin",332,$0.013309,"9,250,232","$1,803",2017
